From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
7xa3	P13500	reviewed	CCL2_HUMAN	C-C motif chemokine 2 (HC11) (Monocyte chemoattractant protein 1) (Monocyte chemotactic and activating factor) (MCAF) (Monocyte chemotactic protein 1) (MCP-1) (Monocyte secretory protein JE) (Small-inducible cytokine A2)	CCL2 MCP1 SCYA2	Homo sapiens (Human)	99
7xa3	P41597	reviewed	CCR2_HUMAN	C-C chemokine receptor type 2 (C-C CKR-2) (CC-CKR-2) (CCR-2) (CCR2) (Monocyte chemoattractant protein 1 receptor) (MCP-1-R) (CD antigen CD192)	CCR2 CMKBR2	Homo sapiens (Human)	374
7xa3	P59768	reviewed	GBG2_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 (G gamma-I)	GNG2	Homo sapiens (Human)	71
7xa3	P62873	reviewed	GBB1_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 (Transducin beta chain 1)	GNB1	Homo sapiens (Human)	340
7xa3	P63096	reviewed	GNAI1_HUMAN	Guanine nucleotide-binding protein G(i) subunit alpha-1 (EC 3.6.5.-) (Adenylate cyclase-inhibiting G alpha protein)	GNAI1	Homo sapiens (Human)	354
6c6z	K9N5Q8	reviewed	SPIKE_MERS1	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 3	Middle East respiratory syndrome-related coronavirus (isolate United Kingdom/H123990006/2012) (MERS-CoV) (Betacoronavirus England 1)	1353
8kg5	P10104	reviewed	WAC_BPT4	Fibritin (Collar protein) (Whisker antigen control protein)	wac	Enterobacteria phage T4 (Bacteriophage T4)	487
8kg5	P03420	reviewed	FUS_HRSVA	Fusion glycoprotein F0 [Cleaved into: Fusion glycoprotein F2 (F2); p27 (Intervening segment) (Pep27) (Peptide 27); Fusion glycoprotein F1 (F1)]	F	Human respiratory syncytial virus A (strain A2)	574
8ezk	P13829	reviewed	OS25_PLAFO	25 kDa ookinete surface antigen (Pfs25)		Plasmodium falciparum (isolate NF54)	217
6xpy	R4L1D1	unreviewed	R4L1D1_9INFA	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA L998_47834gpHA	Influenza A virus (A/Texas/50/2012(H3N2))	566
3whe	T2HNI1	unreviewed	T2HNI1_9INFA	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (A/Aichi/2-1/1968(H3N2))	566
7v3l	K0BRG7	unreviewed	K0BRG7_MERS	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S	Human betacoronavirus 2c EMC/2012	1353
7jn5	P59594	reviewed	SPIKE_SARS	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus (SARS-CoV)	1255
7czp	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
7czp	P01825	reviewed	HV459_HUMAN	Immunoglobulin heavy variable 4-59 (Ig heavy chain V-II region NEWM)	IGHV4-59	Homo sapiens (Human)	116
7czp	A0A5C2GM57	unreviewed	A0A5C2GM57_HUMAN	IG c181_light_IGLV2-14_IGLJ3		Homo sapiens (Human)	110
7czp	Q5EFE5	unreviewed	Q5EFE5_HUMAN	Anti-RhD monoclonal T125 gamma1 heavy chain		Homo sapiens (Human)	475
7czp	Q8N5F4	unreviewed	Q8N5F4_HUMAN	IGL@ protein	IGL@	Homo sapiens (Human)	233
6okn	P43489	reviewed	TNR4_HUMAN	Tumor necrosis factor receptor superfamily member 4 (ACT35 antigen) (OX40L receptor) (TAX transcriptionally-activated glycoprotein 1 receptor) (CD antigen CD134)	TNFRSF4 TXGP1L	Homo sapiens (Human)	277
7ce2	Q9LA13	unreviewed	Q9LA13_CLOTA	Tetanus toxin		Clostridium tetani	451
2ybr	P01495	reviewed	SCX2_CENNO	Beta-mammal toxin Cn2 (Toxin 2) (Toxin II.9.2.2)		Centruroides noxius (Mexican scorpion)	84
7e9q	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
5d72	P04141	reviewed	CSF2_HUMAN	Granulocyte-macrophage colony-stimulating factor (GM-CSF) (Colony-stimulating factor) (CSF) (Molgramostin) (Sargramostim)	CSF2 GMCSF	Homo sapiens (Human)	144
8oz3	Q07011	reviewed	TNR9_HUMAN	Tumor necrosis factor receptor superfamily member 9 (4-1BB ligand receptor) (CDw137) (T-cell antigen 4-1BB homolog) (T-cell antigen ILA) (CD antigen CD137)	TNFRSF9 CD137 ILA	Homo sapiens (Human)	255
8xqp	Q59310	unreviewed	Q59310_CLOPF	exo-alpha-sialidase (EC 3.2.1.18)	nanH	Clostridium perfringens	694
8xqp	A8MTJ3	reviewed	GNAT3_HUMAN	Guanine nucleotide-binding protein G(t) subunit alpha-3 (Gustducin alpha-3 chain)	GNAT3	Homo sapiens (Human)	354
8xqp	P59768	reviewed	GBG2_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 (G gamma-I)	GNG2	Homo sapiens (Human)	71
8xqp	P62873	reviewed	GBB1_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 (Transducin beta chain 1)	GNB1	Homo sapiens (Human)	340
8xqp	Q9NYV8	reviewed	T2R14_HUMAN	Taste receptor type 2 member 14 (T2R14) (Taste receptor family B member 1) (TRB1)	TAS2R14	Homo sapiens (Human)	317
7tca	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
5u6a	Q51918	unreviewed	Q51918_FINMA	Protein L		Finegoldia magna (Peptostreptococcus magnus)	992
5u6a	P02976	reviewed	SPA_STAA8	Immunoglobulin G-binding protein A (IgG-binding protein A) (Staphylococcal protein A) (SpA)	spa SAOUHSC_00069	Staphylococcus aureus (strain NCTC 8325 / PS 47)	516
8hs3	P0ABE7	reviewed	C562_ECOLX	Soluble cytochrome b562 (Cytochrome b-562)	cybC	Escherichia coli	128
8hs3	P59768	reviewed	GBG2_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 (G gamma-I)	GNG2	Homo sapiens (Human)	71
8hs3	P62873	reviewed	GBB1_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 (Transducin beta chain 1)	GNB1	Homo sapiens (Human)	340
8hs3	P63096	reviewed	GNAI1_HUMAN	Guanine nucleotide-binding protein G(i) subunit alpha-1 (EC 3.6.5.-) (Adenylate cyclase-inhibiting G alpha protein)	GNAI1	Homo sapiens (Human)	354
8hs3	Q99678	reviewed	GPR20_HUMAN	G-protein coupled receptor 20	GPR20	Homo sapiens (Human)	358
7sj0	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
5ush	Q1M1K6	unreviewed	Q1M1K6_9POXV	Cell surface-binding protein OPG105 (Carbonic anhydrase homolog)	synVACV_124 VAC_DPP17_124 VACAC2_124 VACCL3_124 VACli_124	Vaccinia virus	304
8hmp	P59768	reviewed	GBG2_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 (G gamma-I)	GNG2	Homo sapiens (Human)	71
8hmp	P62873	reviewed	GBB1_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 (Transducin beta chain 1)	GNB1	Homo sapiens (Human)	340
8hmp	P63092	reviewed	GNAS2_HUMAN	Guanine nucleotide-binding protein G(s) subunit alpha isoforms short (EC 3.6.5.-) (Adenylate cyclase-stimulating G alpha protein)	GNAS GNAS1 GSP	Homo sapiens (Human)	394
8hmp	Q9Y2T5	reviewed	GPR52_HUMAN	G-protein coupled receptor 52	GPR52	Homo sapiens (Human)	361
8g40	A0A5P8ETS7	unreviewed	A0A5P8ETS7_9INFA	Neuraminidase (EC 3.2.1.18)	NA	Influenza A virus	469
8ija	P59768	reviewed	GBG2_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 (G gamma-I)	GNG2	Homo sapiens (Human)	71
8ija	P62873	reviewed	GBB1_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 (Transducin beta chain 1)	GNB1	Homo sapiens (Human)	340
8ija	P63096	reviewed	GNAI1_HUMAN	Guanine nucleotide-binding protein G(i) subunit alpha-1 (EC 3.6.5.-) (Adenylate cyclase-inhibiting G alpha protein)	GNAI1	Homo sapiens (Human)	354
8ija	Q8TDS4	reviewed	HCAR2_HUMAN	Hydroxycarboxylic acid receptor 2 (G-protein coupled receptor 109A) (G-protein coupled receptor HM74A) (Niacin receptor 1) (Nicotinic acid receptor)	HCAR2 GPR109A HCA2 HM74A NIACR1	Homo sapiens (Human)	363
7x95	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
8qtd	P10104	reviewed	WAC_BPT4	Fibritin (Collar protein) (Whisker antigen control protein)	wac	Enterobacteria phage T4 (Bacteriophage T4)	487
8qtd	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
6o3b	O75084	reviewed	FZD7_HUMAN	Frizzled-7 (Fz-7) (hFz7) (FzE3)	FZD7	Homo sapiens (Human)	574
4i3s	Q3ZLH8	unreviewed	Q3ZLH8_HV1	Envelope glycoprotein gp160 (Env polyprotein) [Cleaved into: Surface protein gp120 (SU) (Glycoprotein 120) (gp120); Transmembrane protein gp41 (TM) (Glycoprotein 41) (gp41)]	env	Human immunodeficiency virus type 1 (HIV-1)	857
8g3z	R4KV67	unreviewed	R4KV67_9INFB	Neuraminidase (EC 3.2.1.18)	NA	Influenza B virus (B/Massachusetts/02/2012)	466
7m6e	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
4o58	P03435	reviewed	HEMA_I75A3	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Victoria/3/1975 H3N2)	567
4o58	P0DOY2	reviewed	IGLC2_HUMAN	Immunoglobulin lambda constant 2 (Ig lambda chain C region Kern) (Ig lambda chain C region NIG-64) (Ig lambda chain C region SH) (Ig lambda chain C region X) (Ig lambda-2 chain C region)	IGLC2	Homo sapiens (Human)	106
4o58	S6C4S0	unreviewed	S6C4S0_HUMAN	IgG H chain		Homo sapiens (Human)	275
8vrb	P01116	reviewed	RASK_HUMAN	GTPase KRas (EC 3.6.5.2) (K-Ras 2) (Ki-Ras) (c-K-ras) (c-Ki-ras) [Cleaved into: GTPase KRas, N-terminally processed]	KRAS KRAS2 RASK2	Homo sapiens (Human)	189
8vrb	P61769	reviewed	B2MG_HUMAN	Beta-2-microglobulin [Cleaved into: Beta-2-microglobulin form pI 5.3]	B2M CDABP0092 HDCMA22P	Homo sapiens (Human)	119
8vrb	A0A3G8GE10	unreviewed	A0A3G8GE10_HUMAN	HLA-A antigen		Homo sapiens (Human)	365
6u02	S5MF06	unreviewed	S5MF06_9INFA	Neuraminidase (EC 3.2.1.18)	NA	Influenza A virus (A/environment/Shanghai/S1439/2013(H7N9))	465
8h07	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
6cdi	Q2N0S5	unreviewed	Q2N0S5_HV1	Envelope glycoprotein gp160 (Env polyprotein) [Cleaved into: Surface protein gp120 (SU) (Glycoprotein 120) (gp120); Transmembrane protein gp41 (TM) (Glycoprotein 41) (gp41)]	env	Human immunodeficiency virus type 1 (HIV-1)	860
6cdi	Q2N0S7	unreviewed	Q2N0S7_HV1	Envelope glycoprotein gp160 (Env polyprotein) [Cleaved into: Surface protein gp120 (SU) (Glycoprotein 120) (gp120); Transmembrane protein gp41 (TM) (Glycoprotein 41) (gp41)]	env	Human immunodeficiency virus type 1 (HIV-1)	860
7nx6	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
8hpf	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
8jj1	Q05586	reviewed	NMDZ1_HUMAN	Glutamate receptor ionotropic, NMDA 1 (GluN1) (Glutamate [NMDA] receptor subunit zeta-1) (N-methyl-D-aspartate receptor subunit NR1) (NMD-R1) (hNR1)	GRIN1 NMDAR1	Homo sapiens (Human)	938
8jj1	Q12879	reviewed	NMDE1_HUMAN	Glutamate receptor ionotropic, NMDA 2A (GluN2A) (Glutamate [NMDA] receptor subunit epsilon-1) (N-methyl D-aspartate receptor subtype 2A) (NMDAR2A) (NR2A) (hNR2A)	GRIN2A NMDAR2A	Homo sapiens (Human)	1464
8dwy	Q5XXP3	reviewed	POLS_CHIK3	Structural polyprotein (p130) [Cleaved into: Capsid protein (EC 3.4.21.90) (Coat protein) (C); Precursor of protein E3/E2 (p62) (pE2); Assembly protein E3; Spike glycoprotein E2 (E2 envelope glycoprotein); 6K protein; Spike glycoprotein E1 (E1 envelope glycoprotein)]		Chikungunya virus (strain 37997) (CHIKV)	1248
8kds	P59594	reviewed	SPIKE_SARS	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus (SARS-CoV)	1255
8hq7	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
8vyf	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
7u9w	P68874	reviewed	P230_PLAF7	Gametocyte surface protein P230	PFS230 PF230 S230 PF3D7_0209000	Plasmodium falciparum (isolate 3D7)	3135
8pwu	Q8IFM5	reviewed	RH5_PLAF7	Reticulocyte-binding protein homolog 5 (PfRH5)	RH5 PFD1145c PF3D7_0424100	Plasmodium falciparum (isolate 3D7)	526
7sk4	P25106	reviewed	ACKR3_HUMAN	Atypical chemokine receptor 3 (C-X-C chemokine receptor type 7) (CXC-R7) (CXCR-7) (Chemokine orphan receptor 1) (G-protein coupled receptor 159) (G-protein coupled receptor RDC1 homolog) (RDC-1)	ACKR3 CMKOR1 CXCR7 GPR159 RDC1	Homo sapiens (Human)	362
7sk4	P48061	reviewed	SDF1_HUMAN	Stromal cell-derived factor 1 (SDF-1) (hSDF-1) (C-X-C motif chemokine 12) (Intercrine reduced in hepatomas) (IRH) (hIRH) (Pre-B cell growth-stimulating factor) (PBSF) [Cleaved into: SDF-1-beta(3-72); SDF-1-alpha(3-67)]	CXCL12 SDF1 SDF1A SDF1B	Homo sapiens (Human)	93
4mwf	P27958	reviewed	POLG_HCV77	Genome polyprotein [Cleaved into: Core protein precursor (Capsid protein C) (p23); Mature core protein (p21); Envelope glycoprotein E1 (gp32) (gp35); Envelope glycoprotein E2 (NS1) (gp68) (gp70); Viroporin p7; Protease NS2 (p23) (EC 3.4.22.-) (Non-structural protein 2) (NS2); Serine protease/helicase NS3 (EC 3.4.21.98) (EC 3.6.1.15) (EC 3.6.4.13) (Hepacivirin) (NS3 helicase) (NS3 protease) (NS3P) (Viroporin p70); Non-structural protein 4A (NS4A) (p8); Non-structural protein 4B (NS4B) (p27); Non-structural protein 5A (NS5A) (p56/58); RNA-directed RNA polymerase (EC 2.7.7.48) (NS5B) (p68)]		Hepatitis C virus genotype 1a (isolate H77) (HCV)	3011
8txt	Q6DQ33	unreviewed	Q6DQ33_I04A1	Hemagglutinin	HA	Influenza A virus (strain A/Vietnam/1203/2004 H5N1)	565
6e4x	R4L1D1	unreviewed	R4L1D1_9INFA	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA L998_47834gpHA	Influenza A virus (A/Texas/50/2012(H3N2))	566
6e4x	Q8TCD0	unreviewed	Q8TCD0_HUMAN	Ig-like domain-containing protein		Homo sapiens (Human)	239
6q0h	B4UPF7	unreviewed	B4UPF7_9INFA	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (A/Beijing/262/1995(H1N1))	565
7t7b	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
7mnl	P49792	reviewed	RBP2_HUMAN	E3 SUMO-protein ligase RanBP2 (EC 2.3.2.-) (358 kDa nucleoporin) (Nuclear pore complex protein Nup358) (Nucleoporin Nup358) (Ran-binding protein 2) (RanBP2) (p270)	RANBP2 NUP358	Homo sapiens (Human)	3224
8ut5	A0A109YUH3	unreviewed	A0A109YUH3_9INFA	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (A/Michigan/45/2015(H1N1))	566
8ut5	A0A1J0CXU0	unreviewed	A0A1J0CXU0_9INFA	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (A/Michigan/45/2015(H1N1))	566
6ieb	P03518	reviewed	GP_RVFV	Envelopment polyprotein (M polyprotein) [Cleaved into: NSm-Gn protein; Glycoprotein N (Gn) (Glycoprotein G1); Glycoprotein C (Gc) (Glycoprotein G2)]	GP	Rift valley fever virus (RVFV)	1206
7xw7	P16473	reviewed	TSHR_HUMAN	Thyrotropin receptor (Thyroid-stimulating hormone receptor) (TSH-R)	TSHR LGR3	Homo sapiens (Human)	764
3idx	P04578	reviewed	ENV_HV1H2	Envelope glycoprotein gp160 (Env polyprotein) [Cleaved into: Surface protein gp120 (SU) (Glycoprotein 120) (gp120); Transmembrane protein gp41 (TM) (Glycoprotein 41) (gp41)]	env	Human immunodeficiency virus type 1 group M subtype B (isolate HXB2) (HIV-1)	856
4ogx	P03952	reviewed	KLKB1_HUMAN	Plasma kallikrein (EC 3.4.21.34) (Fletcher factor) (Kininogenin) (Plasma prekallikrein) (PKK) [Cleaved into: Plasma kallikrein heavy chain; Plasma kallikrein light chain]	KLKB1 KLK3	Homo sapiens (Human)	638
4ogx	Q7Z3Y4	unreviewed	Q7Z3Y4_HUMAN	Ig-like domain-containing protein		Homo sapiens (Human)	236
4ogx	S6C4R2	unreviewed	S6C4R2_HUMAN	IgG H chain		Homo sapiens (Human)	275
8u1s	A0A1S7DL21	unreviewed	A0A1S7DL21_9INFB	Neuraminidase (EC 3.2.1.18)	NA	Influenza B virus (B/Iowa/06/2017)	466
7ejz	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
8zc4	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
7epx	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
7u2d	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
8dwx	Q5XXP3	reviewed	POLS_CHIK3	Structural polyprotein (p130) [Cleaved into: Capsid protein (EC 3.4.21.90) (Coat protein) (C); Precursor of protein E3/E2 (p62) (pE2); Assembly protein E3; Spike glycoprotein E2 (E2 envelope glycoprotein); 6K protein; Spike glycoprotein E1 (E1 envelope glycoprotein)]		Chikungunya virus (strain 37997) (CHIKV)	1248
8f6o	Q7Z6A9	reviewed	BTLA_HUMAN	B- and T-lymphocyte attenuator (B- and T-lymphocyte-associated protein) (CD antigen CD272)	BTLA	Homo sapiens (Human)	289
7uih	Q13200	reviewed	PSMD2_HUMAN	26S proteasome non-ATPase regulatory subunit 2 (26S proteasome regulatory subunit RPN1) (26S proteasome regulatory subunit S2) (26S proteasome subunit p97) (Protein 55.11) (Tumor necrosis factor type 1 receptor-associated protein 2)	PSMD2 TRAP2	Homo sapiens (Human)	908
4olu	Q0ED31	unreviewed	Q0ED31_HV1	Envelope glycoprotein gp160 (Env polyprotein) [Cleaved into: Surface protein gp120 (SU) (Glycoprotein 120) (gp120); Transmembrane protein gp41 (TM) (Glycoprotein 41) (gp41)]	env	Human immunodeficiency virus type 1 (HIV-1)	857
4nzr	P47523	reviewed	Y281_MYCGE	Uncharacterized protein MG281	MG281	Mycoplasma genitalium (strain ATCC 33530 / DSM 19775 / NCTC 10195 / G37) (Mycoplasmoides genitalium)	556
7kqg	E1TVD5	unreviewed	E1TVD5_9INFB	Hemagglutinin	HA	Influenza B virus (B/Florida/4/2006)	579
8dpi	P28335	reviewed	5HT2C_HUMAN	5-hydroxytryptamine receptor 2C (5-HT-2C) (5-HT2C) (5-HTR2C) (5-hydroxytryptamine receptor 1C) (5-HT-1C) (5-HT1C) (Serotonin receptor 2C)	HTR2C HTR1C	Homo sapiens (Human)	458
8dpi	P59768	reviewed	GBG2_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 (G gamma-I)	GNG2	Homo sapiens (Human)	71
8dpi	P62873	reviewed	GBB1_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 (Transducin beta chain 1)	GNB1	Homo sapiens (Human)	340
6bfq	P04141	reviewed	CSF2_HUMAN	Granulocyte-macrophage colony-stimulating factor (GM-CSF) (Colony-stimulating factor) (CSF) (Molgramostin) (Sargramostim)	CSF2 GMCSF	Homo sapiens (Human)	144
6ch7	Q2N0S5	unreviewed	Q2N0S5_HV1	Envelope glycoprotein gp160 (Env polyprotein) [Cleaved into: Surface protein gp120 (SU) (Glycoprotein 120) (gp120); Transmembrane protein gp41 (TM) (Glycoprotein 41) (gp41)]	env	Human immunodeficiency virus type 1 (HIV-1)	860
6ch7	Q2N0S6	unreviewed	Q2N0S6_HV1	Envelope glycoprotein gp160 (Env polyprotein) [Cleaved into: Surface protein gp120 (SU) (Glycoprotein 120) (gp120); Transmembrane protein gp41 (TM) (Glycoprotein 41) (gp41)]	env	Human immunodeficiency virus type 1 (HIV-1)	860
7w0m	P0ABE7	reviewed	C562_ECOLX	Soluble cytochrome b562 (Cytochrome b-562)	cybC	Escherichia coli	128
7w0m	P35414	reviewed	APJ_HUMAN	Apelin receptor (Angiotensin receptor-like 1) (G-protein coupled receptor APJ) (G-protein coupled receptor HG11)	APLNR AGTRL1 APJ	Homo sapiens (Human)	380
7w0m	P59768	reviewed	GBG2_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 (G gamma-I)	GNG2	Homo sapiens (Human)	71
7w0m	P62873	reviewed	GBB1_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 (Transducin beta chain 1)	GNB1	Homo sapiens (Human)	340
7w0m	P63096	reviewed	GNAI1_HUMAN	Guanine nucleotide-binding protein G(i) subunit alpha-1 (EC 3.6.5.-) (Adenylate cyclase-inhibiting G alpha protein)	GNAI1	Homo sapiens (Human)	354
7q9f	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
